GID,short_description
gid://shopify/Product/15449202426180,"[""]:pointer-events-auto scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]\"" dir=\""auto\"" tabindex=\""-1\"" data-turn-id=\""request-6932fc2f-8da0-832d-bb1b-6916fe69994f-40\"" data-testid=\""conversation-turn-60\"" data-scroll-anchor=\""true\"" data-turn=\""assistant\"">"", ""Supporta una crescita forte ed eretta delle foglie di Aloe Vera"", ""Migliora la compattezza fogliare e la qualità dei tessuti ricchi di gel"", ""Rafforza la resilienza durante caldo, sole intenso e secchezza temporanea"", ""Favorisce una regolazione idrica efficiente nei tessuti fogliari succulenti"", ""Aumenta la vitalità complessiva per un aspetto vigoroso e sano"", ""Stimola uno sviluppo radicale costante per una stabilità della pianta nel lungo periodo"", ""Arricchisce la salute del substrato con materia organica che sostiene l’attività microbica"", ""La formulazione priva di vinacce garantisce un’applicazione pulita e pura in interno o in serra"", ""Fornisce una nutrizione organica bilanciata adatta alle piante succulente"", ""Assicura un assorbimento delicato dei nutrienti grazie a ingredienti di origine vegetale"", ""Favorisce un ritmo di crescita costante durante tutto l’anno"", ""Supporta il recupero dopo il rinvaso o periodi di stress""]"
gid://shopify/Product/15449202491716,"[""]:pointer-events-auto scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]\"" dir=\""auto\"" tabindex=\""-1\"" data-turn-id=\""request-6932fc2f-8da0-832d-bb1b-6916fe69994f-40\"" data-testid=\""conversation-turn-60\"" data-scroll-anchor=\""true\"" data-turn=\""assistant\"">"", ""Supporta una crescita forte ed eretta delle foglie di Aloe Vera"", ""Migliora la compattezza fogliare e la qualità dei tessuti ricchi di gel"", ""Rafforza la resilienza durante caldo, sole intenso e secchezza temporanea"", ""Favorisce una regolazione idrica efficiente nei tessuti fogliari succulenti"", ""Aumenta la vitalità complessiva per un aspetto vigoroso e sano"", ""Stimola uno sviluppo radicale costante per una stabilità della pianta nel lungo periodo"", ""Arricchisce la salute del substrato con materia organica che sostiene l’attività microbica"", ""La formulazione priva di vinacce garantisce un’applicazione pulita e pura in interno o in serra"", ""Fornisce una nutrizione organica bilanciata adatta alle piante succulente"", ""Assicura un assorbimento delicato dei nutrienti grazie a ingredienti di origine vegetale"", ""Favorisce un ritmo di crescita costante durante tutto l’anno"", ""Supporta il recupero dopo il rinvaso o periodi di stress""]"
gid://shopify/Product/15449202884932,"[""]:pointer-events-auto scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]\"" dir=\""auto\"" tabindex=\""-1\"" data-turn-id=\""request-6932fc2f-8da0-832d-bb1b-6916fe69994f-40\"" data-testid=\""conversation-turn-60\"" data-scroll-anchor=\""true\"" data-turn=\""assistant\"">"", ""Supporta una crescita forte ed eretta delle foglie di Aloe Vera"", ""Migliora la compattezza fogliare e la qualità dei tessuti ricchi di gel"", ""Rafforza la resilienza durante caldo, sole intenso e secchezza temporanea"", ""Favorisce una regolazione idrica efficiente nei tessuti fogliari succulenti"", ""Aumenta la vitalità complessiva per un aspetto vigoroso e sano"", ""Stimola uno sviluppo radicale costante per una stabilità della pianta nel lungo periodo"", ""Arricchisce la salute del substrato con materia organica che sostiene l’attività microbica"", ""La formulazione priva di vinacce garantisce un’applicazione pulita e pura in interno o in serra"", ""Fornisce una nutrizione organica bilanciata adatta alle piante succulente"", ""Assicura un assorbimento delicato dei nutrienti grazie a ingredienti di origine vegetale"", ""Favorisce un ritmo di crescita costante durante tutto l’anno"", ""Supporta il recupero dopo il rinvaso o periodi di stress""]"
gid://shopify/Product/15449203016004,"[""]:pointer-events-auto scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]\"" dir=\""auto\"" tabindex=\""-1\"" data-turn-id=\""request-6932fc2f-8da0-832d-bb1b-6916fe69994f-40\"" data-testid=\""conversation-turn-60\"" data-scroll-anchor=\""true\"" data-turn=\""assistant\"">"", ""Supporta una crescita forte ed eretta delle foglie di Aloe Vera"", ""Migliora la compattezza fogliare e la qualità dei tessuti ricchi di gel"", ""Rafforza la resilienza durante caldo, sole intenso e secchezza temporanea"", ""Favorisce una regolazione idrica efficiente nei tessuti fogliari succulenti"", ""Aumenta la vitalità complessiva per un aspetto vigoroso e sano"", ""Stimola uno sviluppo radicale costante per una stabilità della pianta nel lungo periodo"", ""Arricchisce la salute del substrato con materia organica che sostiene l’attività microbica"", ""La formulazione priva di vinacce garantisce un’applicazione pulita e pura in interno o in serra"", ""Fornisce una nutrizione organica bilanciata adatta alle piante succulente"", ""Assicura un assorbimento delicato dei nutrienti grazie a ingredienti di origine vegetale"", ""Favorisce un ritmo di crescita costante durante tutto l’anno"", ""Supporta il recupero dopo il rinvaso o periodi di stress""]"
gid://shopify/Product/15449203245380,"[""]:pointer-events-auto scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]\"" dir=\""auto\"" tabindex=\""-1\"" data-turn-id=\""request-6932fc2f-8da0-832d-bb1b-6916fe69994f-40\"" data-testid=\""conversation-turn-60\"" data-scroll-anchor=\""true\"" data-turn=\""assistant\"">"", ""Supporta una crescita forte ed eretta delle foglie di Aloe Vera"", ""Migliora la compattezza fogliare e la qualità dei tessuti ricchi di gel"", ""Rafforza la resilienza durante caldo, sole intenso e secchezza temporanea"", ""Favorisce una regolazione idrica efficiente nei tessuti fogliari succulenti"", ""Aumenta la vitalità complessiva per un aspetto vigoroso e sano"", ""Stimola uno sviluppo radicale costante per una stabilità della pianta nel lungo periodo"", ""Arricchisce la salute del substrato con materia organica che sostiene l’attività microbica"", ""La formulazione priva di vinacce garantisce un’applicazione pulita e pura in interno o in serra"", ""Fornisce una nutrizione organica bilanciata adatta alle piante succulente"", ""Assicura un assorbimento delicato dei nutrienti grazie a ingredienti di origine vegetale"", ""Favorisce un ritmo di crescita costante durante tutto l’anno"", ""Supporta il recupero dopo il rinvaso o periodi di stress""]"
gid://shopify/Product/15449203278148,"[""Supporta un’abbondante fioritura della Brugmansia con grandi fiori a forma di tromba, spettacolari e decorativi"", ""Migliora la dimensione dei fiori, l’intensità del colore e l’impatto floreale complessivo"", ""Rafforza lo sviluppo radicale per una crescita vigorosa e rapida della pianta"", ""Favorisce steli robusti e resistenti, capaci di sostenere fiori penduli e pesanti"", ""Migliora la tolleranza allo stress in condizioni calde, soleggiate o ventose"", ""Aumenta la vitalità complessiva per un aspetto rigoglioso e tropicale della Brugmansia"", ""Favorisce una formazione costante dei boccioli e cicli di fioritura affidabili"", ""Migliora la qualità delle foglie e supporta una chioma densa e sana"", ""Garantisce un assorbimento regolare dei nutrienti grazie a ingredienti vegetali delicati"", ""Arricchisce la salute del substrato con materia organica che sostiene l’attività microbica"", ""Il fertilizzante liquido privo di vinacce assicura un’applicazione pulita e pura in interno ed esterno"", ""Supporta un ritmo di crescita equilibrato dalle prime fasi di sviluppo fino alla piena fioritura""]"
gid://shopify/Product/15449203343684,"[""Supporta un’abbondante fioritura della Brugmansia con grandi fiori a forma di tromba, spettacolari e decorativi"", ""Migliora la dimensione dei fiori, l’intensità del colore e l’impatto floreale complessivo"", ""Rafforza lo sviluppo radicale per una crescita vigorosa e rapida della pianta"", ""Favorisce steli robusti e resistenti, capaci di sostenere fiori penduli e pesanti"", ""Migliora la tolleranza allo stress in condizioni calde, soleggiate o ventose"", ""Aumenta la vitalità complessiva per un aspetto rigoglioso e tropicale della Brugmansia"", ""Favorisce una formazione costante dei boccioli e cicli di fioritura affidabili"", ""Migliora la qualità delle foglie e supporta una chioma densa e sana"", ""Garantisce un assorbimento regolare dei nutrienti grazie a ingredienti vegetali delicati"", ""Arricchisce la salute del substrato con materia organica che sostiene l’attività microbica"", ""Il fertilizzante liquido privo di vinacce assicura un’applicazione pulita e pura in interno ed esterno"", ""Supporta un ritmo di crescita equilibrato dalle prime fasi di sviluppo fino alla piena fioritura""]"
gid://shopify/Product/15449203409220,"[""]:pointer-events-auto scroll-mt-[calc(var(--header-height)+min(200px,max(70px,20svh)))]\"" dir=\""auto\"" tabindex=\""-1\"" data-turn-id=\""request-6932fc2f-8da0-832d-bb1b-6916fe69994f-40\"" data-testid=\""conversation-turn-60\"" data-scroll-anchor=\""true\"" data-turn=\""assistant\"">"", ""Supporta una crescita forte ed eretta delle foglie di Aloe Vera"", ""Migliora la compattezza fogliare e la qualità dei tessuti ricchi di gel"", ""Rafforza la resilienza durante caldo, sole intenso e secchezza temporanea"", ""Favorisce una regolazione idrica efficiente nei tessuti fogliari succulenti"", ""Aumenta la vitalità complessiva per un aspetto vigoroso e sano"", ""Stimola uno sviluppo radicale costante per una stabilità della pianta nel lungo periodo"", ""Arricchisce la salute del substrato con materia organica che sostiene l’attività microbica"", ""La formulazione priva di vinacce garantisce un’applicazione pulita e pura in interno o in serra"", ""Fornisce una nutrizione organica bilanciata adatta alle piante succulente"", ""Assicura un assorbimento delicato dei nutrienti grazie a ingredienti di origine vegetale"", ""Favorisce un ritmo di crescita costante durante tutto l’anno"", ""Supporta il recupero dopo il rinvaso o periodi di stress""]"
gid://shopify/Product/15449203736900,"[""Supporta un’abbondante fioritura della Brugmansia con grandi fiori a forma di tromba, spettacolari e decorativi"", ""Migliora la dimensione dei fiori, l’intensità del colore e l’impatto floreale complessivo"", ""Rafforza lo sviluppo radicale per una crescita vigorosa e rapida della pianta"", ""Favorisce steli robusti e resistenti, capaci di sostenere fiori penduli e pesanti"", ""Migliora la tolleranza allo stress in condizioni calde, soleggiate o ventose"", ""Aumenta la vitalità complessiva per un aspetto rigoglioso e tropicale della Brugmansia"", ""Favorisce una formazione costante dei boccioli e cicli di fioritura affidabili"", ""Migliora la qualità delle foglie e supporta una chioma densa e sana"", ""Garantisce un assorbimento regolare dei nutrienti grazie a ingredienti vegetali delicati"", ""Arricchisce la salute del substrato con materia organica che sostiene l’attività microbica"", ""Il fertilizzante liquido privo di vinacce assicura un’applicazione pulita e pura in interno ed esterno"", ""Supporta un ritmo di crescita equilibrato dalle prime fasi di sviluppo fino alla piena fioritura""]"
gid://shopify/Product/15449203867972,"[""Supporta un’abbondante fioritura della Brugmansia con grandi fiori a forma di tromba, spettacolari e decorativi"", ""Migliora la dimensione dei fiori, l’intensità del colore e l’impatto floreale complessivo"", ""Rafforza lo sviluppo radicale per una crescita vigorosa e rapida della pianta"", ""Favorisce steli robusti e resistenti, capaci di sostenere fiori penduli e pesanti"", ""Migliora la tolleranza allo stress in condizioni calde, soleggiate o ventose"", ""Aumenta la vitalità complessiva per un aspetto rigoglioso e tropicale della Brugmansia"", ""Favorisce una formazione costante dei boccioli e cicli di fioritura affidabili"", ""Migliora la qualità delle foglie e supporta una chioma densa e sana"", ""Garantisce un assorbimento regolare dei nutrienti grazie a ingredienti vegetali delicati"", ""Arricchisce la salute del substrato con materia organica che sostiene l’attività microbica"", ""Il fertilizzante liquido privo di vinacce assicura un’applicazione pulita e pura in interno ed esterno"", ""Supporta un ritmo di crescita equilibrato dalle prime fasi di sviluppo fino alla piena fioritura""]"
gid://shopify/Product/15449204064580,"[""Supporta un’abbondante fioritura della Brugmansia con grandi fiori a forma di tromba, spettacolari e decorativi"", ""Migliora la dimensione dei fiori, l’intensità del colore e l’impatto floreale complessivo"", ""Rafforza lo sviluppo radicale per una crescita vigorosa e rapida della pianta"", ""Favorisce steli robusti e resistenti, capaci di sostenere fiori penduli e pesanti"", ""Migliora la tolleranza allo stress in condizioni calde, soleggiate o ventose"", ""Aumenta la vitalità complessiva per un aspetto rigoglioso e tropicale della Brugmansia"", ""Favorisce una formazione costante dei boccioli e cicli di fioritura affidabili"", ""Migliora la qualità delle foglie e supporta una chioma densa e sana"", ""Garantisce un assorbimento regolare dei nutrienti grazie a ingredienti vegetali delicati"", ""Arricchisce la salute del substrato con materia organica che sostiene l’attività microbica"", ""Il fertilizzante liquido privo di vinacce assicura un’applicazione pulita e pura in interno ed esterno"", ""Supporta un ritmo di crescita equilibrato dalle prime fasi di sviluppo fino alla piena fioritura""]"
